date,artist_id,artist_popularity
2024-02-13,3oDbviiivRWhXwIE8hxkVV,71
2024-02-13,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-13,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-13,4KWTAlx2RvbpseOGMEmROg,73
2024-02-13,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-13,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-13,51Blml2LZPmy7TTiAg47vQ,77
2024-02-13,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-13,58lV9VcRSjABbAbfWS6skp,77
2024-02-13,5NGO30tJxFlKixkPSgXcFE,76
2024-02-13,67ea9eGLXYMsO2eYQRui3w,67
2024-02-13,6olE6TJLqED3rqDCT0FyPh,81
2024-02-13,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-13,6zvul52xwTWzilBZl6BUbT,70
2024-02-13,711MCceyCBcFnzjGY4Q7Un,80
2024-02-13,776Uo845nYHJpNaStv1Ds4,69
2024-02-13,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-14,08GQAI4eElDnROBrJRGE0X,81
2024-02-14,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-14,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-14,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-14,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-14,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-14,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-14,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-14,22WZ7M8sxp5THdruNY3gXt,72
2024-02-14,27T030eWyCQRmDyuvr1kxY,71
2024-02-14,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-14,36QJpDe2go2KgaRleHCDTp,75
2024-02-14,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-14,3oDbviiivRWhXwIE8hxkVV,71
2024-02-14,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-14,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-14,4KWTAlx2RvbpseOGMEmROg,73
2024-02-14,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-14,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-14,51Blml2LZPmy7TTiAg47vQ,77
2024-02-14,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-14,58lV9VcRSjABbAbfWS6skp,77
2024-02-14,5NGO30tJxFlKixkPSgXcFE,76
2024-02-14,67ea9eGLXYMsO2eYQRui3w,67
2024-02-14,6olE6TJLqED3rqDCT0FyPh,81
2024-02-14,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-14,6zvul52xwTWzilBZl6BUbT,70
2024-02-14,711MCceyCBcFnzjGY4Q7Un,80
2024-02-14,776Uo845nYHJpNaStv1Ds4,69
2024-02-14,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-15,08GQAI4eElDnROBrJRGE0X,81
2024-02-15,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-15,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-15,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-15,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-15,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-15,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-15,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-15,22WZ7M8sxp5THdruNY3gXt,72
2024-02-15,27T030eWyCQRmDyuvr1kxY,71
2024-02-15,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-15,36QJpDe2go2KgaRleHCDTp,75
2024-02-15,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-15,3oDbviiivRWhXwIE8hxkVV,71
2024-02-15,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-15,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-15,4KWTAlx2RvbpseOGMEmROg,72
2024-02-15,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-15,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-15,51Blml2LZPmy7TTiAg47vQ,77
2024-02-15,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-15,58lV9VcRSjABbAbfWS6skp,77
2024-02-15,5NGO30tJxFlKixkPSgXcFE,76
2024-02-15,67ea9eGLXYMsO2eYQRui3w,67
2024-02-15,6olE6TJLqED3rqDCT0FyPh,81
2024-02-15,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-15,6zvul52xwTWzilBZl6BUbT,70
2024-02-15,711MCceyCBcFnzjGY4Q7Un,80
2024-02-15,776Uo845nYHJpNaStv1Ds4,69
2024-02-15,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-16,08GQAI4eElDnROBrJRGE0X,81
2024-02-16,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-16,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-16,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-16,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-16,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-16,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-16,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-16,22WZ7M8sxp5THdruNY3gXt,72
2024-02-16,27T030eWyCQRmDyuvr1kxY,71
2024-02-16,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-16,36QJpDe2go2KgaRleHCDTp,75
2024-02-16,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-16,3oDbviiivRWhXwIE8hxkVV,71
2024-02-16,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-16,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-16,4KWTAlx2RvbpseOGMEmROg,72
2024-02-16,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-16,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-16,51Blml2LZPmy7TTiAg47vQ,77
2024-02-16,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-16,58lV9VcRSjABbAbfWS6skp,77
2024-02-16,5NGO30tJxFlKixkPSgXcFE,76
2024-02-16,67ea9eGLXYMsO2eYQRui3w,67
2024-02-16,6olE6TJLqED3rqDCT0FyPh,81
2024-02-16,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-16,6zvul52xwTWzilBZl6BUbT,70
2024-02-16,711MCceyCBcFnzjGY4Q7Un,80
2024-02-16,776Uo845nYHJpNaStv1Ds4,69
2024-02-16,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-17,08GQAI4eElDnROBrJRGE0X,81
2024-02-17,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-17,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-17,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-17,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-17,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-17,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-17,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-17,22WZ7M8sxp5THdruNY3gXt,72
2024-02-17,27T030eWyCQRmDyuvr1kxY,71
2024-02-17,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-17,36QJpDe2go2KgaRleHCDTp,75
2024-02-17,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-17,3oDbviiivRWhXwIE8hxkVV,71
2024-02-17,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-17,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-17,4KWTAlx2RvbpseOGMEmROg,72
2024-02-17,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-17,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-17,51Blml2LZPmy7TTiAg47vQ,77
2024-02-17,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-17,58lV9VcRSjABbAbfWS6skp,77
2024-02-17,5NGO30tJxFlKixkPSgXcFE,76
2024-02-17,67ea9eGLXYMsO2eYQRui3w,67
2024-02-17,6olE6TJLqED3rqDCT0FyPh,81
2024-02-17,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-17,6zvul52xwTWzilBZl6BUbT,70
2024-02-17,711MCceyCBcFnzjGY4Q7Un,80
2024-02-17,776Uo845nYHJpNaStv1Ds4,69
2024-02-17,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-18,08GQAI4eElDnROBrJRGE0X,81
2024-02-18,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-18,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-18,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-18,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-18,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-18,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-18,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-18,22WZ7M8sxp5THdruNY3gXt,72
2024-02-18,27T030eWyCQRmDyuvr1kxY,71
2024-02-18,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-18,36QJpDe2go2KgaRleHCDTp,75
2024-02-18,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-18,3oDbviiivRWhXwIE8hxkVV,71
2024-02-18,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-18,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-18,4KWTAlx2RvbpseOGMEmROg,72
2024-02-18,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-18,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-18,51Blml2LZPmy7TTiAg47vQ,77
2024-02-18,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-18,58lV9VcRSjABbAbfWS6skp,77
2024-02-18,5NGO30tJxFlKixkPSgXcFE,76
2024-02-18,67ea9eGLXYMsO2eYQRui3w,67
2024-02-18,6olE6TJLqED3rqDCT0FyPh,81
2024-02-18,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-18,6zvul52xwTWzilBZl6BUbT,70
2024-02-18,711MCceyCBcFnzjGY4Q7Un,80
2024-02-18,776Uo845nYHJpNaStv1Ds4,69
2024-02-18,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-19,08GQAI4eElDnROBrJRGE0X,81
2024-02-19,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-19,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-19,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-19,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-19,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-19,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-19,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-19,22WZ7M8sxp5THdruNY3gXt,72
2024-02-19,27T030eWyCQRmDyuvr1kxY,71
2024-02-19,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-19,36QJpDe2go2KgaRleHCDTp,75
2024-02-19,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-19,3oDbviiivRWhXwIE8hxkVV,71
2024-02-19,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-19,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-19,4KWTAlx2RvbpseOGMEmROg,72
2024-02-19,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-19,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-19,51Blml2LZPmy7TTiAg47vQ,77
2024-02-19,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-19,58lV9VcRSjABbAbfWS6skp,77
2024-02-19,5NGO30tJxFlKixkPSgXcFE,76
2024-02-19,67ea9eGLXYMsO2eYQRui3w,67
2024-02-19,6olE6TJLqED3rqDCT0FyPh,81
2024-02-19,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-19,6zvul52xwTWzilBZl6BUbT,70
2024-02-19,711MCceyCBcFnzjGY4Q7Un,80
2024-02-19,776Uo845nYHJpNaStv1Ds4,69
2024-02-19,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-20,08GQAI4eElDnROBrJRGE0X,81
2024-02-20,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-20,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-20,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-20,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-20,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-20,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-20,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-20,22WZ7M8sxp5THdruNY3gXt,72
2024-02-20,27T030eWyCQRmDyuvr1kxY,71
2024-02-20,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-20,36QJpDe2go2KgaRleHCDTp,75
2024-02-20,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-20,3oDbviiivRWhXwIE8hxkVV,71
2024-02-20,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-20,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-20,4KWTAlx2RvbpseOGMEmROg,72
2024-02-20,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-20,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-20,51Blml2LZPmy7TTiAg47vQ,77
2024-02-20,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-20,58lV9VcRSjABbAbfWS6skp,77
2024-02-20,5NGO30tJxFlKixkPSgXcFE,76
2024-02-20,67ea9eGLXYMsO2eYQRui3w,67
2024-02-20,6olE6TJLqED3rqDCT0FyPh,81
2024-02-20,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-20,6zvul52xwTWzilBZl6BUbT,70
2024-02-20,711MCceyCBcFnzjGY4Q7Un,80
2024-02-20,776Uo845nYHJpNaStv1Ds4,69
2024-02-20,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-21,08GQAI4eElDnROBrJRGE0X,81
2024-02-21,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-21,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-21,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-21,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-21,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-21,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-21,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-21,22WZ7M8sxp5THdruNY3gXt,72
2024-02-21,27T030eWyCQRmDyuvr1kxY,71
2024-02-21,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-21,36QJpDe2go2KgaRleHCDTp,75
2024-02-21,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-21,3oDbviiivRWhXwIE8hxkVV,71
2024-02-21,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-21,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-21,4KWTAlx2RvbpseOGMEmROg,72
2024-02-21,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-21,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-21,51Blml2LZPmy7TTiAg47vQ,77
2024-02-21,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-21,58lV9VcRSjABbAbfWS6skp,77
2024-02-21,5NGO30tJxFlKixkPSgXcFE,76
2024-02-21,67ea9eGLXYMsO2eYQRui3w,67
2024-02-21,6olE6TJLqED3rqDCT0FyPh,81
2024-02-21,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-21,6zvul52xwTWzilBZl6BUbT,70
2024-02-21,711MCceyCBcFnzjGY4Q7Un,80
2024-02-21,776Uo845nYHJpNaStv1Ds4,69
2024-02-21,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-22,08GQAI4eElDnROBrJRGE0X,81
2024-02-22,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-22,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-22,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-22,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-22,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-22,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-22,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-22,22WZ7M8sxp5THdruNY3gXt,72
2024-02-22,27T030eWyCQRmDyuvr1kxY,71
2024-02-22,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-22,36QJpDe2go2KgaRleHCDTp,75
2024-02-22,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-22,3oDbviiivRWhXwIE8hxkVV,71
2024-02-22,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-22,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-22,4KWTAlx2RvbpseOGMEmROg,72
2024-02-22,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-22,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-22,51Blml2LZPmy7TTiAg47vQ,77
2024-02-22,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-22,58lV9VcRSjABbAbfWS6skp,77
2024-02-22,5NGO30tJxFlKixkPSgXcFE,76
2024-02-22,67ea9eGLXYMsO2eYQRui3w,67
2024-02-22,6olE6TJLqED3rqDCT0FyPh,81
2024-02-22,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-22,6zvul52xwTWzilBZl6BUbT,70
2024-02-22,711MCceyCBcFnzjGY4Q7Un,80
2024-02-22,776Uo845nYHJpNaStv1Ds4,69
2024-02-22,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-23,08GQAI4eElDnROBrJRGE0X,81
2024-02-23,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-23,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-23,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-23,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-23,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-23,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-23,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-23,22WZ7M8sxp5THdruNY3gXt,72
2024-02-23,27T030eWyCQRmDyuvr1kxY,71
2024-02-23,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-23,36QJpDe2go2KgaRleHCDTp,75
2024-02-23,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-23,3oDbviiivRWhXwIE8hxkVV,71
2024-02-23,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-23,3WrFJ7ztbogyGnTHbHJFl2,83
2024-02-23,4KWTAlx2RvbpseOGMEmROg,72
2024-02-23,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-23,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-23,51Blml2LZPmy7TTiAg47vQ,77
2024-02-23,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-23,58lV9VcRSjABbAbfWS6skp,77
2024-02-23,5NGO30tJxFlKixkPSgXcFE,76
2024-02-23,67ea9eGLXYMsO2eYQRui3w,67
2024-02-23,6olE6TJLqED3rqDCT0FyPh,81
2024-02-23,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-23,6zvul52xwTWzilBZl6BUbT,70
2024-02-23,711MCceyCBcFnzjGY4Q7Un,80
2024-02-23,776Uo845nYHJpNaStv1Ds4,69
2024-02-23,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-24,08GQAI4eElDnROBrJRGE0X,81
2024-02-24,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-24,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-24,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-24,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-24,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-24,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-24,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-24,22WZ7M8sxp5THdruNY3gXt,72
2024-02-24,27T030eWyCQRmDyuvr1kxY,71
2024-02-24,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-24,36QJpDe2go2KgaRleHCDTp,75
2024-02-24,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-24,3oDbviiivRWhXwIE8hxkVV,71
2024-02-24,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-24,3WrFJ7ztbogyGnTHbHJFl2,83
2024-02-24,4KWTAlx2RvbpseOGMEmROg,72
2024-02-24,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-24,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-24,51Blml2LZPmy7TTiAg47vQ,77
2024-02-24,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-24,58lV9VcRSjABbAbfWS6skp,77
2024-02-24,5NGO30tJxFlKixkPSgXcFE,76
2024-02-24,67ea9eGLXYMsO2eYQRui3w,67
2024-02-24,6olE6TJLqED3rqDCT0FyPh,81
2024-02-24,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-24,6zvul52xwTWzilBZl6BUbT,70
2024-02-24,711MCceyCBcFnzjGY4Q7Un,80
2024-02-24,776Uo845nYHJpNaStv1Ds4,69
2024-02-24,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-25,08GQAI4eElDnROBrJRGE0X,81
2024-02-25,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-25,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-25,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-25,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-25,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-25,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-25,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-25,22WZ7M8sxp5THdruNY3gXt,72
2024-02-25,27T030eWyCQRmDyuvr1kxY,71
2024-02-25,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-25,36QJpDe2go2KgaRleHCDTp,75
2024-02-25,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-25,3oDbviiivRWhXwIE8hxkVV,71
2024-02-25,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-25,3WrFJ7ztbogyGnTHbHJFl2,83
2024-02-25,4KWTAlx2RvbpseOGMEmROg,72
2024-02-25,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-25,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-25,51Blml2LZPmy7TTiAg47vQ,77
2024-02-25,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-25,58lV9VcRSjABbAbfWS6skp,77
2024-02-25,5NGO30tJxFlKixkPSgXcFE,76
2024-02-25,67ea9eGLXYMsO2eYQRui3w,67
2024-02-25,6olE6TJLqED3rqDCT0FyPh,81
2024-02-25,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-25,6zvul52xwTWzilBZl6BUbT,70
2024-02-25,711MCceyCBcFnzjGY4Q7Un,80
2024-02-25,776Uo845nYHJpNaStv1Ds4,69
2024-02-25,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-26,08GQAI4eElDnROBrJRGE0X,81
2024-02-26,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-26,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-26,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-26,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-26,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-26,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-26,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-26,22WZ7M8sxp5THdruNY3gXt,72
2024-02-26,27T030eWyCQRmDyuvr1kxY,71
2024-02-26,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-26,36QJpDe2go2KgaRleHCDTp,75
2024-02-26,3ICflSq6ZgYAIrm2CTkfVP,64
2024-02-26,3oDbviiivRWhXwIE8hxkVV,71
2024-02-26,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-26,3WrFJ7ztbogyGnTHbHJFl2,83
2024-02-26,4KWTAlx2RvbpseOGMEmROg,72
2024-02-26,4MVyzYMgTwdP7Z49wAZHx0,71
2024-02-26,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-26,51Blml2LZPmy7TTiAg47vQ,77
2024-02-26,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-26,58lV9VcRSjABbAbfWS6skp,77
2024-02-26,5NGO30tJxFlKixkPSgXcFE,76
2024-02-26,67ea9eGLXYMsO2eYQRui3w,67
2024-02-26,6olE6TJLqED3rqDCT0FyPh,81
2024-02-26,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-26,6zvul52xwTWzilBZl6BUbT,70
2024-02-26,711MCceyCBcFnzjGY4Q7Un,80
2024-02-26,776Uo845nYHJpNaStv1Ds4,69
2024-02-26,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-27,08GQAI4eElDnROBrJRGE0X,81
2024-02-27,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-27,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-27,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-27,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-27,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-27,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-27,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-27,22WZ7M8sxp5THdruNY3gXt,72
2024-02-27,27T030eWyCQRmDyuvr1kxY,71
2024-02-27,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-27,36QJpDe2go2KgaRleHCDTp,75
2024-02-27,3ICflSq6ZgYAIrm2CTkfVP,65
2024-02-27,3oDbviiivRWhXwIE8hxkVV,71
2024-02-27,3qm84nBOXUEQ2vnTfUTTFC,79
2024-02-27,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-27,4KWTAlx2RvbpseOGMEmROg,72
2024-02-27,4MVyzYMgTwdP7Z49wAZHx0,72
2024-02-27,4Z8W4fKeB5YxbusRsdQVPb,81
2024-02-27,51Blml2LZPmy7TTiAg47vQ,77
2024-02-27,568ZhdwyaiCyOGJRtNYhWf,65
2024-02-27,58lV9VcRSjABbAbfWS6skp,77
2024-02-27,5NGO30tJxFlKixkPSgXcFE,76
2024-02-27,67ea9eGLXYMsO2eYQRui3w,67
2024-02-27,6olE6TJLqED3rqDCT0FyPh,81
2024-02-27,6PAt558ZEZl0DmdXlnjMgD,70
2024-02-27,6zvul52xwTWzilBZl6BUbT,70
2024-02-27,711MCceyCBcFnzjGY4Q7Un,81
2024-02-27,776Uo845nYHJpNaStv1Ds4,69
2024-02-27,7Ey4PD4MYsKc5I2dolUwbH,75
2024-02-28,08GQAI4eElDnROBrJRGE0X,81
2024-02-28,0ECwFtbIWEVNwjlrfc6xoL,75
2024-02-28,0k17h0D3J5VfsdmQ1iZtE9,78
2024-02-28,0L8ExT028jH3ddEcZwqJJ5,82
2024-02-28,0oSGxfWSnnOXhD2fKuz2Gy,77
2024-02-28,0WwSkZ7LtFUFjGjMZBMt6T,75
2024-02-28,1dfeR4HaWDbWqFHLkxsg1d,84
2024-02-28,22bE4uQ6baNwSHPVcDxLCe,79
2024-02-28,22WZ7M8sxp5THdruNY3gXt,72
2024-02-28,27T030eWyCQRmDyuvr1kxY,71
2024-02-28,2AM4ilv6UzW0uMRuqKtDgN,68
2024-02-28,36QJpDe2go2KgaRleHCDTp,75
2024-02-28,3ICflSq6ZgYAIrm2CTkfVP,65
2024-02-28,3oDbviiivRWhXwIE8hxkVV,71
2024-02-28,3qm84nBOXUEQ2vnTfUTTFC,78
2024-02-28,3WrFJ7ztbogyGnTHbHJFl2,84
2024-02-28,4KWTAlx2RvbpseOGMEmROg,72
